ch4-4-b2,96.00,262.00,2.73,4.00,0.50,19.20,37.00,0.74,0.05,0.10,5.00
ch4-4-b3,24.00,43.00,1.79,5.00,0.68,8.00,14.00,0.57,0.13,0.03,3.00
ch5-5-b3,600.00,1801.00,3.00,5.00,0.61,120.00,225.00,0.76,0.01,0.08,5.00
ch5-5-b4,120.00,219.00,1.83,6.00,0.80,24.00,71.00,1.08,0.03,0.03,5.00
ch6-6-b3,5400.00,20573.00,3.81,5.00,0.45,771.43,2104.00,0.96,0.00,0.21,7.00
ch6-6-b4,4320.00,14000.00,3.24,6.00,0.71,617.14,1625.00,1.07,0.00,0.08,7.00
ch6-6-b5,720.00,1326.00,1.84,7.00,0.91,120.00,448.00,1.34,0.01,0.03,6.00
ch7-6-b4,15120.00,56562.00,3.74,6.00,0.62,2160.00,5621.00,1.04,0.00,0.12,7.00
ch7-6-b5,5040.00,12509.00,2.48,7.00,0.92,720.00,2623.00,1.30,0.00,0.04,7.00
ch7-7-b5,35280.00,120009.00,3.40,7.00,0.80,5880.00,14163.00,0.99,0.00,0.06,6.00
ch7-8-b4,141120.00,645395.00,4.57,6.00,0.47,23520.00,59426.00,0.88,0.00,0.19,6.00
ch7-8-b5,141120.00,564618.00,4.00,7.00,0.71,15680.00,54506.00,1.36,0.00,0.10,9.00
ch7-9-b4,317520.00,1522417.00,4.79,6.00,0.43,35280.00,130771.00,1.25,0.00,0.25,9.00
ch7-9-b5,423360.00,1884739.00,4.45,7.00,0.63,52920.00,166833.00,1.17,0.00,0.13,8.00
ch8-8-b4,376320.00,1827743.00,4.86,6.00,0.41,47040.00,153037.00,1.11,0.00,0.26,8.00
ch8-8-b5,564480.00,2609914.00,4.62,7.00,0.61,56448.00,223739.00,1.35,0.00,0.15,10.00
channel-500x100x100-b050,4802000.00,47483372.00,9.89,13.00,0.07,2635.57,3154.00,0.36,0.98,0.06,1822.00
chem_master1,40401.00,120801.00,2.99,3.00,0.03,100.75,201.00,0.57,1.00,0.30,401.00
chesapeake,39.00,209.00,5.36,34.00,1.31,4.88,8.00,0.35,0.30,0.12,8.00
chipcool0,20082.00,150616.00,7.50,13.00,0.20,37.61,73.00,0.37,0.11,0.04,534.00
chipcool1,20082.00,150616.00,7.50,13.00,0.20,37.61,73.00,0.37,0.11,0.04,534.00
circuit204,1020.00,3795.00,3.72,11.00,0.58,72.86,222.00,0.72,0.16,0.26,14.00
circuit5M,5558326.00,32542244.00,5.85,75635.00,10.44,308795.88,4548410.00,3.37,0.00,0.01,18.00
circuit5M_dc,3523317.00,10631719.00,3.02,24.00,0.42,12812.06,441568.00,4.50,0.55,0.33,275.00
circuit_1,2624.00,19244.00,7.33,2569.00,9.83,46.86,1197.00,4.59,0.45,0.23,56.00
circuit_2,4510.00,11244.00,2.49,1273.00,8.91,155.52,3631.00,4.24,0.03,0.01,29.00
circuit_3,12127.00,28306.00,2.33,2303.00,9.01,808.47,6381.00,1.93,0.35,0.37,15.00
circuit_4,80209.00,190423.00,2.37,6704.00,12.58,5347.27,46341.00,2.20,0.31,0.22,15.00
cis-n4c6-b13,6300.00,22922.00,3.64,15.00,1.31,630.00,3018.00,1.63,0.00,0.02,10.00
cis-n4c6-b14,920.00,2585.00,2.81,16.00,1.46,153.33,523.00,1.23,0.01,0.01,6.00
cis-n4c6-b15,60.00,117.00,1.95,17.00,1.49,15.00,42.00,1.08,0.06,0.00,4.00
cis-n4c6-b4,20058.00,98634.00,4.92,6.00,0.39,4011.60,9108.00,0.99,0.00,0.17,5.00
cit-HepPh,34546.00,308903.00,8.94,243.00,1.19,322.86,4635.00,1.84,0.01,0.29,107.00
cit-HepTh,27770.00,276103.00,9.94,563.00,1.27,151.75,4422.00,2.70,0.01,0.33,183.00
citationCiteseer,268495.00,1425142.00,5.31,1079.00,1.65,2632.30,47050.00,1.93,0.00,0.25,102.00
ck104,104.00,548.00,5.27,8.00,0.40,3.47,4.00,0.26,0.65,0.15,30.00
ck400,400.00,1618.00,4.05,8.00,0.52,4.82,8.00,0.37,0.48,0.18,83.00
ck656,656.00,2258.00,3.44,8.00,0.55,5.70,8.00,0.37,0.39,0.18,115.00
ckt11752_dc_1,49702.00,191814.00,3.86,34.00,0.97,1183.38,7715.00,1.81,0.45,0.39,42.00
ckt11752_tr_0,49702.00,191814.00,3.86,34.00,0.97,1183.38,7715.00,1.81,0.45,0.39,42.00
cnr-2000,325557.00,1788943.00,5.50,1220.00,2.14,1798.66,141907.00,6.03,0.28,0.38,181.00
co2010,201062.00,688349.00,3.42,71.00,0.73,7446.74,39852.00,1.45,0.08,0.41,27.00
co5,5774.00,9211.00,1.60,9.00,0.52,1154.80,2832.00,0.84,0.00,0.01,5.00
co9,10789.00,17368.00,1.61,9.00,0.52,1198.78,5218.00,1.41,0.00,0.01,9.00
coAuthorsCiteseer,227320.00,1041454.00,4.58,96.00,0.96,545.13,11217.00,1.98,0.49,0.39,417.00
coAuthorsDBLP,299067.00,1276743.00,4.27,116.00,0.87,1000.22,13634.00,1.43,0.42,0.36,299.00
coPapersCiteseer,434102.00,16470822.00,37.94,845.00,1.46,53.68,5765.00,2.52,0.81,0.27,8087.00
coPapersDBLP,540486.00,15786215.00,29.21,420.00,1.15,62.51,6083.00,2.16,0.79,0.20,8647.00
coater1,1348.00,11296.00,8.38,47.00,1.04,10.37,337.00,2.81,0.31,0.20,130.00
coater2,9540.00,112095.00,11.75,51.00,0.90,15.72,1429.00,3.94,0.32,0.20,607.00
commanche_dual,7920.00,19800.00,2.50,4.00,0.48,792.00,2387.00,1.15,0.21,0.18,10.00
complex,1023.00,45186.00,44.17,386.00,1.02,35.28,288.00,1.51,0.06,0.16,29.00
comsol,1500.00,49560.00,33.04,134.00,0.68,11.28,21.00,0.37,0.27,0.06,133.00
cond-mat,16726.00,64320.00,3.85,41.00,0.67,181.80,1839.00,1.48,0.44,0.37,92.00
cond-mat-2003,31163.00,151192.00,4.85,66.00,0.81,184.40,2682.00,1.51,0.45,0.38,169.00
cond-mat-2005,40421.00,216114.00,5.35,76.00,0.88,177.29,2937.00,1.44,0.44,0.38,228.00
connectus,512.00,1042.00,2.04,34.00,1.87,56.89,411.00,2.21,0.03,0.30,9.00
consph,83334.00,3046907.00,36.56,66.00,0.30,139.82,3657.00,1.24,0.92,0.28,596.00
cont-201,80595.00,279794.00,3.47,6.00,0.72,40297.50,40397.00,0.00,0.00,0.00,2.00
cont-300,180895.00,629694.00,3.48,6.00,0.72,90447.50,90597.00,0.00,0.00,0.00,2.00
cont11_l,1468599.00,1468599.00,1.00,1.00,0.00,1468599.00,1468599.00,0.00,0.00,0.00,1.00
cont1_l,1918399.00,1918399.00,1.00,1.00,0.00,1918399.00,1918399.00,0.00,0.00,0.00,1.00
cop20k_A,121192.00,1383436.00,11.42,24.00,0.57,507.08,21744.00,2.77,0.63,0.28,239.00
copter1,17222.00,114143.00,6.63,10.00,0.45,118.77,233.00,0.69,0.97,0.33,145.00
copter2,55476.00,407714.00,7.35,20.00,0.48,291.98,3524.00,1.05,0.66,0.38,190.00
coupled,11341.00,54944.00,4.84,2738.00,5.40,202.52,1713.00,1.43,0.12,0.25,56.00
cq5,5048.00,8212.00,1.63,8.00,0.40,721.14,2076.00,0.89,0.00,0.01,7.00
cq9,9278.00,15136.00,1.63,8.00,0.40,1325.43,3764.00,0.88,0.00,0.01,7.00
cr42,905.00,4794.00,5.30,7.00,0.33,150.83,299.00,0.98,0.01,0.31,6.00
crack,10240.00,40620.00,3.97,5.00,0.42,787.69,3488.00,1.42,0.17,0.09,13.00
crack_dual,20141.00,50184.00,2.49,4.00,0.34,1118.94,3639.00,1.12,0.64,0.30,18.00
crankseg_1,52804.00,5333507.00,101.01,262.00,0.46,13.02,56.00,0.55,0.91,0.21,4056.00
crankseg_2,63838.00,7106348.00,111.32,297.00,0.43,14.53,54.00,0.56,0.90,0.21,4395.00
crashbasis,160000.00,1232812.00,7.71,11.00,0.36,266.67,400.00,0.50,0.50,0.39,600.00
crew1,135.00,441.00,3.27,10.00,0.91,16.88,75.00,1.34,0.07,0.16,8.00
crplat2,18010.00,489478.00,27.18,54.00,0.37,21.39,91.00,0.49,0.99,0.26,842.00
cryg10000,10000.00,29900.00,2.99,4.00,0.06,50.51,100.00,0.57,0.99,0.30,198.00
cryg2500,2500.00,7450.00,2.98,4.00,0.08,25.51,50.00,0.56,0.98,0.29,98.00
crystk01,4875.00,160383.00,32.90,42.00,0.28,13.89,19.00,0.34,0.97,0.07,351.00
crystk02,13965.00,491274.00,35.18,42.00,0.24,27.87,36.00,0.36,0.98,0.08,501.00
crystk03,24696.00,887937.00,35.95,42.00,0.22,36.26,45.00,0.33,0.98,0.07,681.00
crystm01,4875.00,55107.00,11.30,14.00,0.27,41.67,54.00,0.34,0.31,0.07,117.00
crystm02,13965.00,168435.00,12.06,14.00,0.23,83.62,105.00,0.36,0.32,0.08,167.00
crystm03,24696.00,304233.00,12.32,14.00,0.21,108.79,132.00,0.33,0.32,0.07,227.00
cs4,22499.00,66357.00,2.95,5.00,0.44,899.96,3995.00,1.48,0.15,0.20,25.00
ct2010,67578.00,235754.00,3.49,37.00,0.68,3378.90,13183.00,1.16,0.09,0.36,20.00
ct20stif,52329.00,1375396.00,26.28,207.00,0.54,39.32,402.00,1.08,0.93,0.43,1331.00
cti,16840.00,65072.00,3.86,7.00,0.20,237.18,528.00,0.79,0.83,0.35,71.00
curtis54,54.00,175.00,3.24,6.00,0.31,1.38,3.00,0.45,0.81,0.02,39.00
cvxbqp1,50000.00,199984.00,4.00,8.00,0.52,2000.00,6997.00,1.11,0.00,0.25,25.00
cvxqp3,17500.00,69981.00,4.00,8.00,0.39,760.87,1664.00,0.75,0.00,0.24,23.00
cyl6,13681.00,363961.00,26.60,721.00,0.27,8.87,10.00,0.21,0.99,0.05,1543.00
cz10228,10228.00,56561.00,5.53,27.00,0.96,4.15,226.00,3.18,0.89,0.29,2466.00
cz1268,1268.00,7035.00,5.55,27.00,0.97,3.93,29.00,1.04,0.89,0.24,323.00
cz148,148.00,831.00,5.61,25.00,0.92,2.79,5.00,0.41,0.88,0.12,53.00
cz20468,20468.00,113281.00,5.53,27.00,0.96,4.18,449.00,4.50,0.89,0.29,4902.00
cz2548,2548.00,14103.00,5.53,27.00,0.96,4.01,55.00,1.45,0.89,0.25,636.00
cz308,308.00,1739.00,5.65,27.00,0.94,3.28,8.00,0.54,0.88,0.15,94.00
cz40948,40948.00,226539.00,5.53,27.00,0.96,4.20,902.00,6.37,0.89,0.30,9746.00
cz5108,5108.00,28251.00,5.53,27.00,0.96,4.09,113.00,2.18,0.89,0.28,1250.00
cz628,628.00,3495.00,5.57,27.00,0.96,3.65,13.00,0.65,0.89,0.19,172.00
d_dyn,87.00,199.00,2.29,4.00,0.42,12.43,22.00,0.54,0.10,0.25,7.00
d_dyn1,87.00,199.00,2.29,4.00,0.42,12.43,22.00,0.54,0.10,0.25,7.00
d_pretok,182730.00,938986.00,5.14,8.00,0.17,315.05,609.00,0.53,0.53,0.31,580.00
d_ss,53.00,98.00,1.85,4.00,0.43,10.60,20.00,0.70,0.14,0.25,5.00
dano3mip,3202.00,10159.00,3.17,45.00,1.59,177.89,1224.00,1.70,0.01,0.07,18.00
darcy003,389874.00,1323431.00,3.39,5.00,0.30,12576.58,49892.00,1.21,0.34,0.26,31.00
data,2851.00,17944.00,6.29,9.00,0.23,8.97,15.00,0.29,0.92,0.26,318.00
dawson5,51537.00,531157.00,10.31,29.00,0.37,33.68,497.00,1.29,0.74,0.46,1530.00
dbic1,43200.00,86282.00,2.00,2.00,0.03,117.71,118.00,0.05,0.01,0.00,367.00
dbir1,18804.00,37224.00,1.98,2.00,0.07,383.76,384.00,0.00,0.00,0.00,49.00
dbir2,18906.00,37428.00,1.98,2.00,0.07,378.12,384.00,0.11,0.00,0.00,50.00
dblp-2010,326186.00,1133886.00,3.48,155.00,1.26,208.83,80003.00,11.53,0.62,0.47,1562.00
dc1,116835.00,441781.00,3.78,90.00,0.45,8345.36,47062.00,1.45,0.17,0.39,14.00
dc2,116835.00,441781.00,3.78,90.00,0.45,8345.36,47062.00,1.45,0.17,0.39,14.00
dc3,116835.00,441781.00,3.78,90.00,0.45,8345.36,47062.00,1.45,0.17,0.39,14.00
de063155,852.00,1212.00,1.42,2.00,0.35,106.50,492.00,1.50,0.01,0.30,8.00
de063157,936.00,1356.00,1.45,2.00,0.34,93.60,516.00,1.67,0.01,0.32,10.00
de080285,936.00,1356.00,1.45,2.00,0.34,93.60,516.00,1.67,0.01,0.32,10.00
de2010,24115.00,82143.00,3.41,40.00,0.69,1418.53,4767.00,1.04,0.08,0.33,17.00
debr,1048576.00,3145725.00,3.00,4.00,0.33,26214.40,262144.00,2.38,0.00,0.00,40.00
degme,185501.00,442214.00,2.38,175757.00,171.19,11593.81,183423.00,3.83,0.00,0.01,16.00
delaunay_n10,1024.00,4080.00,3.98,12.00,0.50,9.23,138.00,2.00,0.61,0.22,111.00
delaunay_n11,2048.00,8175.00,3.99,11.00,0.49,9.53,258.00,2.73,0.62,0.22,215.00
delaunay_n12,4096.00,16360.00,3.99,12.00,0.49,21.67,540.00,2.67,0.60,0.24,189.00
delaunay_n13,8192.00,32739.00,4.00,11.00,0.49,16.72,1081.00,4.24,0.62,0.23,490.00
delaunay_n14,16384.00,65506.00,4.00,12.00,0.49,48.33,2179.00,3.77,0.59,0.25,339.00
delaunay_n15,32768.00,131042.00,4.00,14.00,0.49,83.38,4301.00,3.90,0.61,0.25,393.00
delaunay_n16,65536.00,262111.00,4.00,15.00,0.50,219.92,8760.00,3.50,0.59,0.25,298.00
delaunay_n17,131072.00,524248.00,4.00,13.00,0.49,144.04,17111.00,5.99,0.61,0.25,910.00
delaunay_n18,262144.00,1048540.00,4.00,14.00,0.49,572.37,34716.00,4.40,0.60,0.25,458.00
delaunay_n19,524288.00,2097111.00,4.00,15.00,0.49,493.68,68333.00,6.49,0.61,0.25,1062.00
delaunay_n20,1048576.00,4194262.00,4.00,18.00,0.49,1330.68,139098.00,5.85,0.59,0.25,788.00
delaunay_n21,2097152.00,8388560.00,4.00,21.00,0.49,1582.76,272707.00,7.27,0.61,0.25,1325.00
delaunay_n22,4194304.00,16777173.00,4.00,16.00,0.49,3869.28,555807.00,6.90,0.59,0.25,1084.00
delaunay_n23,8388608.00,33554392.00,4.00,16.00,0.50,2858.13,1090756.00,10.88,0.61,0.25,2935.00
delaunay_n24,16777216.00,67108816.00,4.00,19.00,0.47,7194.35,2224790.00,10.17,0.59,0.25,2332.00
delf,3170.00,4365.00,1.38,2.00,0.35,352.22,1975.00,1.75,0.00,0.27,9.00
denormal,89400.00,622812.00,6.97,7.00,0.04,99.78,149.00,0.50,1.00,0.20,896.00
descriptor_xingo6u,20738.00,50096.00,2.42,34.00,0.89,715.10,6953.00,2.17,0.38,0.24,29.00
deter0,1923.00,4005.00,2.08,31.00,1.47,274.71,1303.00,1.56,0.01,0.18,7.00
deter1,5527.00,11720.00,2.12,31.00,1.47,502.45,3709.00,2.08,0.00,0.18,11.00
deter2,6095.00,13304.00,2.18,31.00,1.35,677.22,3691.00,1.67,0.00,0.21,9.00
deter3,7647.00,16263.00,2.13,31.00,1.47,849.67,5128.00,1.83,0.00,0.18,9.00
deter4,3235.00,7451.00,2.30,31.00,1.13,323.50,1510.00,1.38,0.00,0.26,10.00
deter5,5103.00,10817.00,2.12,31.00,1.47,637.88,3429.00,1.70,0.00,0.18,8.00
deter6,4255.00,9002.00,2.12,31.00,1.47,531.88,2860.00,1.70,0.00,0.18,8.00
deter7,6375.00,13539.00,2.12,31.00,1.47,796.88,4278.00,1.69,0.00,0.18,8.00
deter8,3831.00,8090.00,2.11,31.00,1.47,547.29,2579.00,1.55,0.00,0.18,7.00
df2177,630.00,630.00,1.00,1.00,0.00,630.00,630.00,0.00,0.00,0.00,1.00
diag,2559.00,6651.00,2.60,3.00,0.19,2.50,5.00,0.41,0.85,0.01,1025.00
dictionary28,52652.00,141690.00,2.69,26.00,0.88,1253.62,20273.00,2.53,0.21,0.49,42.00
dielFilterV2real,1157456.00,24848204.00,21.47,89.00,0.55,89.02,487.00,0.60,0.74,0.15,13002.00
dielFilterV3real,1102824.00,45204424.00,40.99,242.00,0.62,63.75,282.00,0.69,0.78,0.20,17298.00
dixmaanl,60000.00,179999.00,3.00,4.00,0.27,1.00,1.00,0.00,1.00,0.00,60000.00
dolphins,62.00,221.00,3.56,10.00,0.65,5.64,12.00,0.51,0.22,0.09,11.00
dtoc,24993.00,59979.00,2.40,5.00,0.73,12496.50,14996.00,0.20,0.00,0.00,2.00
dw1024,2048.00,6102.00,2.98,6.00,0.13,31.51,62.00,0.57,0.97,0.34,65.00
dw2048,2048.00,6102.00,2.98,6.00,0.13,31.51,62.00,0.57,0.97,0.34,65.00
dw256A,512.00,1496.00,2.92,5.00,0.16,15.52,30.00,0.54,0.94,0.31,33.00
dw256B,512.00,1516.00,2.96,6.00,0.19,15.52,30.00,0.56,0.94,0.31,33.00
dw4096,8192.00,25368.00,3.10,5.00,0.17,63.50,126.00,0.57,0.98,0.36,129.00
dw8192,8192.00,25368.00,3.10,5.00,0.17,63.50,126.00,0.57,0.98,0.36,129.00
dwa512,512.00,1496.00,2.92,5.00,0.16,15.52,30.00,0.54,0.94,0.31,33.00
dwb512,512.00,1516.00,2.96,6.00,0.19,15.52,30.00,0.56,0.94,0.31,33.00
dwt_1005,1005.00,4813.00,4.79,19.00,0.51,18.27,36.00,0.43,0.86,0.32,55.00
dwt_1007,1007.00,4791.00,4.76,6.00,0.15,8.39,11.00,0.28,0.94,0.09,120.00
dwt_1242,1242.00,5834.00,4.70,10.00,0.26,5.07,20.00,0.83,0.91,0.40,245.00
dwt_162,162.00,672.00,4.15,6.00,0.27,3.18,6.00,0.43,0.83,0.14,51.00
dwt_193,193.00,1843.00,9.55,16.00,0.41,4.82,10.00,0.61,0.86,0.11,40.00
dwt_198,198.00,795.00,4.02,6.00,0.33,9.00,16.00,0.57,0.80,0.24,22.00
dwt_209,209.00,976.00,4.67,9.00,0.40,5.97,11.00,0.49,0.84,0.24,35.00
dwt_221,221.00,925.00,4.19,9.00,0.30,2.48,5.00,0.44,0.85,0.11,89.00
dwt_234,234.00,534.00,2.28,5.00,0.33,5.71,16.00,0.81,0.60,0.39,41.00
dwt_245,245.00,853.00,3.48,10.00,0.49,3.77,19.00,0.70,0.81,0.24,65.00
dwt_2680,2680.00,13853.00,5.17,15.00,0.37,35.73,78.00,0.66,0.85,0.30,75.00
dwt_307,307.00,1415.00,4.61,8.00,0.18,1.40,6.00,0.72,0.95,0.05,220.00
dwt_310,310.00,1379.00,4.45,6.00,0.19,3.44,5.00,0.27,0.88,0.03,90.00
dwt_346,346.00,1786.00,5.16,11.00,0.41,5.32,13.00,0.39,0.74,0.10,65.00
dwt_361,361.00,1657.00,4.59,7.00,0.21,5.92,9.00,0.31,0.92,0.16,61.00
dwt_419,419.00,1991.00,4.75,13.00,0.51,11.32,23.00,0.54,0.75,0.24,37.00
dwt_492,492.00,1824.00,3.71,10.00,0.44,4.21,21.00,1.46,0.76,0.30,117.00
dwt_503,503.00,3265.00,6.49,17.00,0.56,8.67,17.00,0.52,0.90,0.17,58.00
dwt_512,512.00,2007.00,3.92,9.00,0.50,13.13,60.00,0.79,0.76,0.43,39.00
dwt_59,59.00,163.00,2.76,5.00,0.33,2.68,4.00,0.33,0.70,0.15,22.00
dwt_592,592.00,2848.00,4.81,8.00,0.19,9.55,16.00,0.47,0.93,0.27,62.00
dwt_607,607.00,2869.00,4.73,9.00,0.33,4.78,21.00,0.96,0.90,0.34,127.00
dwt_66,66.00,193.00,2.92,5.00,0.37,3.00,5.00,0.33,0.86,0.26,22.00
dwt_72,72.00,147.00,2.04,3.00,0.21,3.27,5.00,0.46,0.82,0.25,22.00
dwt_758,758.00,3376.00,4.45,8.00,0.24,3.72,9.00,0.53,0.92,0.14,204.00
dwt_869,869.00,4077.00,4.69,8.00,0.21,5.83,12.00,0.53,0.90,0.12,149.00
dwt_87,87.00,314.00,3.61,9.00,0.46,3.78,6.00,0.43,0.54,0.23,23.00
dwt_878,878.00,4163.00,4.74,10.00,0.16,8.69,11.00,0.30,0.94,0.14,101.00
dwt_918,918.00,4151.00,4.52,9.00,0.23,3.30,11.00,0.61,0.83,0.14,278.00
dwt_992,992.00,8868.00,8.94,14.00,0.50,12.40,16.00,0.41,0.94,0.23,80.00
dynamicSoaringProblem_1,647.00,3149.00,4.87,12.00,0.97,323.50,363.00,0.12,0.00,0.00,2.00
dynamicSoaringProblem_2,1591.00,8938.00,5.62,18.00,1.06,795.50,894.00,0.12,0.00,0.00,2.00
dynamicSoaringProblem_3,2871.00,18075.00,6.30,17.00,1.05,1435.50,1614.00,0.12,0.00,0.00,2.00
dynamicSoaringProblem_4,3191.00,20552.00,6.44,18.00,1.05,1595.50,1794.00,0.12,0.00,0.00,2.00
dynamicSoaringProblem_5,3271.00,20746.00,6.34,18.00,1.05,1635.50,1839.00,0.12,0.00,0.00,2.00
dynamicSoaringProblem_6,3431.00,20837.00,6.07,17.00,1.05,1715.50,1929.00,0.12,0.00,0.00,2.00
dynamicSoaringProblem_7,3511.00,21364.00,6.08,17.00,1.04,1755.50,1974.00,0.12,0.00,0.00,2.00
dynamicSoaringProblem_8,3543.00,21615.00,6.10,17.00,1.04,1771.50,1992.00,0.12,0.00,0.00,2.00
e18,24617.00,48996.00,1.99,3.00,0.05,243.73,246.00,0.09,0.00,0.00,101.00
e40r0100,17281.00,257727.00,14.91,62.00,0.85,33.75,1084.00,2.60,0.79,0.44,512.00
ecl32,51993.00,204565.00,3.93,18.00,0.58,584.19,11083.00,2.41,0.33,0.42,89.00
ecology1,1000000.00,2998000.00,3.00,3.00,0.01,500.25,1000.00,0.58,1.00,0.30,1999.00
ecology2,999999.00,2997995.00,3.00,3.00,0.01,500.25,1000.00,0.58,1.00,0.30,1999.00
email,1133.00,6584.00,5.81,27.00,0.68,18.57,40.00,0.53,0.14,0.22,61.00
email-Enron,36692.00,220523.00,6.01,187.00,1.46,93.36,1272.00,1.33,0.26,0.42,393.00
engine,143571.00,2424822.00,16.89,153.00,1.07,124.95,460.00,1.02,0.86,0.36,1149.00
enron,69244.00,201602.00,2.91,643.00,5.09,148.59,55702.00,17.40,0.06,0.12,466.00
epb0,1794.00,4779.00,2.66,3.00,0.28,5.98,299.00,2.83,0.83,0.21,300.00
epb1,14734.00,53791.00,3.65,5.00,0.30,42.22,68.00,0.52,0.99,0.24,349.00
epb2,25228.00,91150.00,3.61,47.00,0.59,35.04,76.00,0.67,1.00,0.30,720.00
epb3,84617.00,264734.00,3.13,5.00,0.34,96.27,299.00,0.50,1.00,0.20,879.00
eris1176,1176.00,9864.00,8.39,81.00,1.66,8.78,127.00,1.95,0.67,0.31,134.00
eu-2005,862664.00,10053879.00,11.65,1148.00,1.47,316.46,170258.00,10.95,0.40,0.36,2726.00
europe_osm,50912016.00,104966680.00,2.06,11.00,0.18,14710.20,2151760.00,7.36,0.33,0.33,3461.00
eurqsa,7245.00,27754.00,3.83,38.00,1.29,249.83,396.00,0.30,0.68,0.46,29.00
ex1,216.00,2284.00,10.57,32.00,0.63,2.43,6.00,0.44,0.61,0.05,89.00
ex10,2410.00,28625.00,11.88,26.00,0.50,6.62,19.00,0.54,0.60,0.19,364.00
ex10hs,2548.00,29928.00,11.75,30.00,0.58,5.56,13.00,0.55,0.63,0.20,458.00
ex11,16614.00,556781.00,33.51,60.00,0.28,22.36,52.00,0.42,0.95,0.15,743.00
ex12,3973.00,42092.00,10.59,24.00,0.56,10.77,15.00,0.25,0.56,0.05,369.00
ex13,2568.00,39098.00,15.23,34.00,0.51,3.99,6.00,0.34,0.96,0.06,643.00
ex14,3251.00,35013.00,10.77,26.00,0.58,9.21,23.00,0.60,0.56,0.13,353.00
ex15,6867.00,52769.00,7.68,10.00,0.30,14.52,22.00,0.40,0.59,0.15,473.00
ex18,5773.00,38789.00,6.72,10.00,0.37,20.62,169.00,0.68,0.44,0.24,280.00
ex19,12005.00,135942.00,11.32,26.00,0.55,12.87,306.00,0.90,0.44,0.16,933.00
ex2,441.00,13640.00,30.93,83.00,0.61,1.49,3.00,0.42,0.97,0.04,295.00
ex20,2203.00,36092.00,16.38,39.00,0.48,2.26,8.00,0.68,0.86,0.06,973.00
ex21,656.00,9900.00,15.09,36.00,0.51,3.47,9.00,0.64,0.84,0.09,189.00
ex22,839.00,11777.00,14.04,34.00,0.50,2.68,6.00,0.44,0.83,0.01,313.00
ex23,1409.00,22556.00,16.01,37.00,0.48,3.00,9.00,0.76,0.86,0.06,470.00
ex24,2283.00,25510.00,11.17,26.00,0.42,6.62,22.00,0.72,0.64,0.13,345.00
ex25,848.00,12730.00,15.01,32.00,0.50,5.17,9.00,0.41,0.86,0.09,164.00
ex26,2163.00,48098.00,22.24,130.00,0.63,7.12,20.00,0.61,0.85,0.10,304.00
ex27,974.00,20878.00,21.44,117.00,0.71,1.42,6.00,0.66,0.86,0.01,686.00
ex28,2603.00,40192.00,15.44,32.00,0.49,6.78,10.00,0.32,0.86,0.05,384.00
ex29,2870.00,13312.00,4.64,5.00,0.23,16.40,180.00,0.84,0.91,0.14,175.00
ex3,1821.00,27253.00,14.97,42.00,0.55,3.23,7.00,0.39,0.97,0.04,564.00
ex31,3909.00,59633.00,15.26,39.00,0.56,9.85,17.00,0.41,0.49,0.09,397.00
ex32,1159.00,6251.00,5.39,9.00,0.23,10.63,16.00,0.35,0.51,0.13,109.00
ex33,1733.00,11961.00,6.90,14.00,0.36,9.96,20.00,0.51,0.54,0.15,174.00
ex35,19716.00,123962.00,6.29,10.00,0.36,27.85,174.00,0.68,0.38,0.16,708.00
ex36,3079.00,28461.00,9.24,24.00,0.55,13.75,20.00,0.34,0.31,0.07,224.00
ex37,3565.00,35578.00,9.98,58.00,1.20,6.45,1652.00,10.87,0.36,0.23,553.00
ex3sta1,16782.00,347890.00,20.73,332.00,1.15,239.74,416.00,0.58,0.50,0.12,70.00
ex4,1601.00,16950.00,10.59,19.00,0.40,10.97,15.00,0.37,0.57,0.09,146.00
ex40,7740.00,232876.00,30.09,50.00,0.32,10.39,23.00,0.35,0.83,0.04,745.00
ex5,27.00,153.00,5.67,13.00,0.59,1.80,3.00,0.42,0.90,0.09,15.00
ex6,1651.00,25592.00,15.50,32.00,0.49,5.21,10.00,0.35,0.86,0.05,317.00
ex7,1633.00,28088.00,17.20,50.00,0.61,4.37,10.00,0.51,0.82,0.10,374.00
ex8,3096.00,54720.00,17.67,38.00,0.44,8.80,14.00,0.40,0.81,0.06,352.00
ex9,3363.00,51417.00,15.29,30.00,0.50,4.81,7.00,0.30,0.99,0.05,699.00
exdata_1,6001.00,1137751.00,189.59,1501.00,2.06,4.00,1501.00,9.67,0.25,0.13,1501.00
extr1,2837.00,9500.00,3.35,11.00,0.66,315.22,708.00,0.71,0.00,0.26,9.00
extr1b,2836.00,9498.00,3.35,11.00,0.66,315.11,708.00,0.71,0.00,0.26,9.00
f855_mat9,2456.00,38028.00,15.48,147.00,1.56,59.90,1179.00,3.20,0.04,0.03,41.00
f855_mat9_I,2456.00,16081.00,6.55,48.00,0.94,14.36,53.00,0.79,0.11,0.03,171.00
farm,7.00,9.00,1.29,2.00,0.35,3.50,5.00,0.43,0.14,0.00,2.00
fcondp2,201822.00,5748069.00,28.48,54.00,0.37,214.25,462.00,0.64,0.96,0.50,942.00
fd12,7500.00,18872.00,2.52,5.00,0.41,1500.00,3881.00,0.94,0.00,0.13,5.00
fd15,11532.00,28628.00,2.48,5.00,0.41,2306.40,6281.00,1.01,0.00,0.13,5.00
fd18,16428.00,40400.00,2.46,5.00,0.41,3285.60,9257.00,1.06,0.00,0.12,5.00
